time,lin_x,lin_y,lin_z,lin_res,rotvelx,rotvely,rotvelz,ang_vel_res,rotaccx,rotaccy,rotaccz,ang_acc_res
0.009375,12.462579067480178,-40.23815642347114,36.46940920999127,55.717527919845146,-1.1252213242147218,0.3670207313636142,-2.919055241464641,3.149874719483365,-253.34296877826273,93.7268207797124,-650.4405969754353,704.3013182982244
0.0096875,11.623514775897192,-41.44617344112043,37.981646705814384,57.40641841416548,-1.2071768910565528,0.397995138214124,-3.1209991951739857,3.369912781159137,-271.17265900945495,104.50938306355056,-642.0007067643692,704.7139346064697
0.01,10.75344119891176,-42.53983682621595,39.20895777365557,58.84400211164972,-1.297023071642101,0.43180208427480027,-3.320775276904188,3.591137748409835,-303.84289673805324,111.8550717247772,-636.5662163089237,714.17687635108
0.0103125,9.97221037551449,-43.25064750204544,39.88812289228391,59.67516935032235,-1.398205428557932,0.4669133025152086,-3.5192398482725222,3.815499385687768,-343.72418752326485,112.85672501383578,-633.6070404484162,729.6169126159137
0.010625,9.442655084380789,-43.402269532487146,39.8134957077574,59.64926802639628,-1.5118106116861125,0.5009700264903529,-3.7170005414080207,4.0438391805159615,-383.34898449709,105.10630842708817,-632.0613956187717,746.6628340942582
0.0109375,9.33760160985713,-42.93421745241528,38.89307654547184,58.67886532004193,-1.6369015334700188,0.5310329742577437,-3.914306324576847,4.275890159095277,-417.2329149199141,87.29655728421312,-630.6956166617219,761.2364646301135
0.01125,9.79489818164517,-41.899615468755655,37.18723469629637,56.871857989482045,-1.7712949636400261,0.5539955714307452,-4.111046380186703,4.510554210008743,-442.8850381681332,59.66406462299619,-628.4407392413577,771.132103065843
0.0115625,10.871505027196116,-40.449857849692755,34.913653092573945,54.52837604298609,-1.912515854459276,0.5670899087021405,-4.30683692832758,4.7463830634827655,-460.9286630750648,24.139693913934025,-624.6187688602513,776.650863437955
0.011875,12.509812831066933,-38.81403478633012,32.41041158373573,52.09087724822766,-2.0586699672218596,0.5683816531028971,-4.50115678678679,4.982127272236431,-474.45765860546817,-15.872529749091882,-619.0283252786958,780.10132323139
0.0121875,14.528192839808646,-37.2727953993991,30.061382806496116,50.040147884621945,-2.209037260510561,0.5571383988922761,-4.693492046593561,5.217194303960824,-487.89301844222064,-56.08429719888227,-611.9173374846359,784.6195726281874
0.0125,16.642988454610727,-36.1207396054828,28.20087952599332,48.75434852797223,-2.3642813562204505,0.5339718957198837,-4.883464133102216,5.451896390806238,-505.6691941010722,-92.18132310442888,-603.9040161707599,793.0313934134539
0.0128125,18.521416241993094,-35.61251370126929,27.02368412152063,48.38980776188293,-2.526272049614888,0.5006984798200279,-5.070933930607874,5.687452889031232,-531.0712436233298,-120.76853865464908,-595.9026878654495,807.2928335725995
0.013125,19.85591500760495,-35.895992369612955,26.528596225678506,48.85228803949337,-2.6976073196013166,0.45992665007538336,-5.25608635331181,5.925796277943312,-565.4744842898144,-140.17117171107566,-589.0728174397391,828.5023439967323
0.0134375,20.442849810064196,-36.94781472890604,26.516619803583847,49.861631014300194,-2.8809826131003007,0.4144516348233421,-5.439497589554892,6.169275889548745,-608.1273941036816,-150.8689259019884,-584.75909451599,857.0434988268183
0.01375,20.244656325239305,-38.53605210389604,26.64983654369266,51.04005494988009,-3.078578869871899,0.36659506112637186,-5.622171974453878,6.420347148495836,-656.4886492345468,-155.41314575862089,-584.3569688375192,892.5265595361091
0.0140625,19.41622337288969,-40.23577374633926,26.557832034949637,51.97331682151091,-3.2916245488416482,0.317655085355863,-5.805516071620513,6.681295816054958,-707.003696171847,-157.80269917263558,-589.0452530289422,933.6649443899846
0.014375,18.28383509323109,-41.51232162414668,25.961292566765568,52.264329940029484,-3.5202356538364032,0.26761670194457754,-5.991207813317738,6.95400954989711,-756.1073757945851,-162.44295465959112,-599.381893833297,978.4399480319175
0.0146875,17.27690264756501,-41.86554342922459,24.77331246973222,51.62298037154304,-3.763562828403091,0.2152128671998011,-6.180930670945184,7.239794589667356,-801.1865414322237,-172.9415877069796,-614.8443949823613,1024.6181225080713
0.015,16.826130810160752,-41.0024960364751,23.142219231836375,49.99885668929015,-4.020192721038596,0.1583369891824642,-6.375980861550335,7.539240814783093,-841.2447714350055,-191.06403160397625,-633.4768248906094,1070.2761873988359
0.0153125,17.25306828297905,-38.98601260619337,21.415647346682267,47.709616382704915,-4.288681719941185,0.0947091368849229,-6.576811261549391,7.852146654616816,-877.0848215415681,-216.1542231002877,-651.837735103345,1113.9537087542517
0.015625,18.681786166998386,-36.30175477571409,20.030052167731743,45.47559261876186,-4.568062683839882,0.02261915240160585,-6.7826288482741415,8.177515662044703,-910.9533474100864,-245.22167759294095,-665.3948199350561,1154.4349001635144
0.0159375,21.001486361583105,-33.80259407604831,19.355312372410996,44.2527503405095,-4.8581725098824915,-0.05846691201244637,-6.9911869992937,8.513633429662772,-945.7495392626116,-273.72913465699276,-669.3773465901158,1190.5611543736559
0.01625,23.89875765179885,-32.524835630788935,19.541919800626484,44.843083966241316,-5.159702695117221,-0.14763249224124883,-7.198887835600099,8.858234210287982,-984.0436462396538,-296.9305788073425,-659.9080057708361,1221.4697058936574
0.0165625,26.961621938105864,-33.416352290605964,20.42177589997016,47.54608910154273,-5.473965403782167,-0.24269313098671447,-7.401226163052238,9.208764624762713,-1027.2376892159955,-311.45750916363704,-635.0572899228464,1247.205200295599
0.016875,29.83790972391962,-37.05676980954884,21.50048247588864,52.20896275647182,-5.802470258457586,-0.3408540576707943,-7.593481394442769,9.562729854840823,-1075.1933807066853,-316.7724216144734,-595.376190976549,1269.195958783636
0.0171875,32.412503303239546,-43.46813816846887,22.052457802695987,58.535120238667844,-6.146490929441498,-0.4397438023174326,-7.771435821416101,9.91806130671577,-1126.538913590353,-316.12194412401095,-543.5321416527731,1290.1357278983198
0.0175,34.9564334357029,-52.09992939321529,21.29825336386722,66.2568523073216,-6.506835368106276,-0.5386256790902243,-7.931818512498051,10.273401045662578,-1179.665493864224,-316.72206722185547,-482.9170812717093,1313.4429765555851
0.0178125,38.19964214659764,-62.02395684448294,18.616386939693875,75.1847973027979,-6.883999551026855,-0.6395302945389851,-8.072191011768245,10.628203825042268,-1234.1852768275055,-329.0674716502208,-415.4669140575461,1343.1721613823581
0.018125,43.29034717109098,-72.30457558099309,13.728908371691192,85.38435883239634,-7.278780666466561,-0.7480467701214013,-8.190125912249435,10.982640138842577,-1292.4138619866137,-365.43797207724174,-339.3164490220661,1385.2848640868149
0.0184375,51.62647604646552,-82.43908297305899,6.805397330380495,97.50799384275903,-7.693272556517444,-0.8735589175236871,-8.281764051916806,11.337423147385435,-1360.3342343390325,-437.83977129738696,-247.1676448491089,1450.2774696949425
0.01875,64.574695400557,-92.71805252486166,-1.5473472002505926,112.99965855451002,-8.132004077165309,-1.028805531503433,-8.340109406345674,11.693817000556356,-1447.547497807307,-555.7385581729864,-126.24262349564016,1555.691583648715
0.0190625,83.12378723051054,-104.35575832981654,-10.410151269125857,133.82099816389183,-8.602860347860409,-1.2287644301699028,-8.35364222294713,12.054144788355776,-1565.9326346413327,-723.9983932924197,39.63259724632371,1725.656232419783
0.019375,107.5438568833416,-119.293983575024,-18.758841032431683,161.70537958714547,-9.117394487871298,-1.4889872871885517,-8.305908167117092,12.423046159032713,-1727.0858614283534,-941.4278916269318,265.8653600659127,1984.8920468281958
0.0196875,137.13374365452196,-139.67778482213532,-25.700042479300453,197.42350266612314,-9.69022102870139,-1.8236249689971822,-8.176613393841164,12.80948860044691,-1939.0039998842367,-1200.2532719483024,561.621188900026,2348.5661132297623
0.02,170.13088351066352,-167.1124132796893,-30.675520726108832,240.44139362451418,-10.337377782151087,-2.2434601174172824,-7.9444209769481855,13.22907091856141,-2202.7992221938184,-1486.691677940337,924.4102792150334,2813.736114647776
0.0203125,203.8296881014129,-201.90106007985457,-33.586408040725615,288.85745034180167,-11.073810585545719,-2.754287126250839,-7.591171643733052,13.705519522549748,-2510.370719531824,-1782.6011785944215,1336.3854533618214,3356.419847302484
0.020625,234.91068693369215,-242.5006228660087,-34.81216254881588,339.4134198693188,-11.910405985113655,-3.355937709096837,-7.106767673021896,14.269766480075221,-2843.839837702968,-2067.962551619965,1763.7999591895768,3933.8129637091483
0.0209375,259.93308992978456,-285.39887975199395,-35.126584166135785,387.62302397989623,-12.8511901884281,-4.042141962761571,-6.493613027145868,14.955233567303024,-3177.1790635094767,-2323.744671834329,2160.389774416997,4490.16036226847
0.02125,275.9011023914177,-325.51482727328363,-35.53605610771663,428.1870296485474,-13.891361068365041,-4.801254180223756,-5.769422047942985,15.789496027489118,-3479.9145680869387,-2534.5735199236524,2474.432492481445,4965.549767037867
0.0215625,280.791334148153,-357.0804609525603,-37.0775910813246,455.7685560536034,-15.01669218061354,-5.617689926949485,-4.96745276592453,16.784965628333612,-3722.2045503035183,-2690.615259121066,2658.1709124367244,5306.608124465196
0.021875,273.9317506293497,-374.81829290626985,-40.615237878649374,466.0224825563353,-16.204562044733187,-6.473758726737098,-4.1337548787494685,17.93279990718675,-3880.1625800622114,-2788.2250595196556,2677.495565483663,5477.119967047746
0.0221875,256.15097916426055,-375.1286059195859,-46.66642822185261,456.63174509550555,-17.42648561569189,-7.351480498649735,-3.3217211274281264,19.203137704144762,-3940.1482740734946,-2829.1942807212145,2519.520442972922,5465.994142176557
0.0225,229.66293170342823,-356.97694753304285,-55.280427037202514,428.0578569329593,-18.651657568772553,-8.233978306861726,-2.584909037199252,20.551508060266876,-3900.9522256427335,-2818.7916918355195,2196.0769344918717,5290.157726468576
0.0228125,197.70483009460688,-322.2368120154131,-65.98345261524935,383.767610513997,-19.850762796327842,-9.106155882284874,-1.9695664424038823,21.92838458527186,-3773.321230711109,-2763.1447908726277,1742.1156721984898,4990.780426023703
0.023125,163.99606420663895,-275.37966382675694,-77.80006504410767,329.82043363847714,-20.99924560280236,-9.954574983879352,-1.5084095306006997,23.288133851996342,-3576.968730725799,-2666.737459332033,1209.2885633418764,4622.615364382404
0.0234375,132.12184717516473,-222.57660253337588,-89.3555837308113,273.82649039154705,-22.07938070635415,-10.766693835918899,-1.2169235932000217,24.594748454989833,-3335.8959320056547,-2530.823193721055,656.2214360224607,4238.3834512870235
0.02375,104.96225190894972,-170.43344387228768,-99.05604807249672,223.33099600303322,-23.080818555431247,-11.529843438050383,-1.092854197370296,25.82355136675439,-3073.3063020877535,-2353.3342599204425,137.82269728778283,3873.291734591558
0.0240625,84.27913723000411,-124.67738258858374,-105.32887044256684,183.68885009733438,-23.999691708355986,-12.23043367330688,-1.1187940652046844,26.95960700925789,-2807.4818766305725,-2130.4432457211333,-303.8378514278684,3537.3804362562164
0.024375,70.54000589335976,-89.12010461692033,-106.8907296637662,156.02536193330366,-24.836745845400827,-12.853848626504902,-1.2670582952527392,27.994478123831957,-2549.6646004563995,-1859.4124547462104,-645.0532208796812,3220.9156942479995
0.0246875,63.00464889584384,-65.13783965837034,-102.99466001934972,137.1875502017204,-25.595184203135467,-13.385304148374718,-1.5055702009473375,28.92311468647375,-2304.340889045301,-1541.9028852206063,-881.4229755657461,2909.3569568261805
0.025,60.04001900078745,-51.75994429515769,-93.6023327166242,122.65925323858109,-26.278919288720175,-13.81164289423859,-1.803369619901894,29.74214552460911,-2071.563658696815,-1186.665088308171,-1024.4933057434137,2597.9100364246333
0.0253125,59.57749246397021,-46.29009082730274,-79.43540280895039,109.55470476668069,-26.89171236178621,-14.123716384905531,-2.134614163099136,30.449961180526945,-1850.3120089258264,-810.605251960249,-1095.471770718932,2297.997781835905
0.025625,59.599064923549385,-45.24817433163948,-61.88268452646142,97.1025873203667,-27.43732304506665,-14.318752020149862,-2.4804730613902506,31.048125577918128,-1641.5963640690125,-437.6228136034806,-1118.0251783442236,2033.7975929090046
0.0259375,58.542270664472845,-45.35479039177764,-42.773559366990305,85.52094390823763,-27.920410639713978,-14.402013533531377,-2.828941757141279,31.543148789801755,-1450.164241673906,-95.2508720382175,-1112.1744744623556,1830.022163280902
0.02625,55.54494439110314,-44.298039362867506,-24.06321650589952,75.01063609525447,-28.347654310209304,-14.387179139542924,-3.173145330516888,31.94760209738766,-1284.195249496167,190.1909935643198,-1090.7283951415411,1695.587946651411
0.0265625,50.4990722973209,-41.11207641453928,-7.500644943873035,65.54859879950912,-28.728482569916512,-14.295161917552953,-3.5090043698224807,32.279877271862205,-1153.1056126299518,398.7192271714921,-1058.7694564142494,1615.4325544047492
0.026875,43.93257570188328,-36.12492925159418,5.6436943534864445,57.15709061166397,-29.074945623328663,-14.151499697740336,-3.8331458070801525,32.562407980261526,-1064.257929207819,520.7189796292587,-1015.735742034849,1560.6127941532893
0.0271875,36.775001300361424,-30.55780921574687,14.730265057231582,50.03160134718723,-29.40057357271512,-13.982827447467958,-4.141687319463295,32.81869533790917,-1019.7609468655064,558.7834221139638,-958.9299372172608,1507.2152885613011
0.0275,30.079556273326705,-25.943188945570636,19.757403160131982,44.36421686334381,-29.71843026096575,-13.813195757598962,-4.430117693175286,33.06985662183947,-1014.5218579385056,526.859393047609,-887.024454539478,1446.9442985922267
0.0278125,24.76912942623871,-23.554461393733693,21.23875673868615,40.24185895169036,-30.038871125181796,-13.661037286954649,-4.694082304858205,33.33154852261786,-1036.2996730441882,446.95481907599606,-802.3490602312049,1384.7200573042355
0.028125,21.4538677108974,-24.006791643493383,20.001428303448783,37.903187451041525,-30.367645148245842,-13.537399012622942,-4.930593166599629,33.6119888261802,-1067.8540745656935,344.3301366469277,-711.3204549139082,1328.4774582764944
0.0284375,20.341815771127344,-27.115141628233584,16.970828234638134,37.90817043007011,-30.70490586818349,-13.44571239730702,-5.139092842311131,33.911483327731304,-1090.6145330352538,242.46420137497623,-623.0774696397038,1279.2398062086427
0.02875,21.240674995598624,-32.00899102871986,13.001130312226266,40.55577850739406,-31.0454436979343,-13.382975806376013,-5.3219143523158845,34.22347714959776,-1088.8275773699245,159.04998058346973,-546.9801943907205,1228.83266664773
0.0290625,23.63292712018738,-37.430978232621925,8.784198015734109,45.13042776773484,-31.380106656769104,-13.341894478930456,-5.483933027078107,34.53680302984915,-1053.0153591728376,103.87051506809983,-489.93932408750334,1166.0493007766577
0.029375,26.799145838353137,-42.10689162891952,4.835824481954571,50.14548572638582,-31.698049089507265,-13.31335427286404,-5.63150162433993,34.83856381397693,-981.8162103514152,78.78680375696786,-454.49969838817015,1084.776662354971
0.0296875,29.96305966324395,-45.0729371223699,1.5296633112851288,54.145124203995685,-31.989236153308973,-13.28862928121676,-5.770996265186942,35.11699440069698,-881.7809979795093,79.45314278561455,-438.2660030327079,987.8904897358392
0.03,32.43379970997628,-45.876773564102024,-0.8628330903978904,56.19051696879673,-32.246591739265845,-13.260908489300808,-5.907408473850272,35.363708058367074,-765.2947521444894,97.9599254764762,-434.77213241260506,885.6065784431911
0.0303125,33.72372412670468,-44.617212084525306,-2.160095739159425,55.97009198466561,-32.467308766513966,-13.225992940356361,-6.043377798401824,35.57492716805935,-647.2942222434958,125.4995877679903,-435.4315447173285,790.1522554638861
0.030625,33.62389715143392,-41.83704554632245,-2.2961388449833207,53.7231523022496,-32.65309198181603,-13.182266481171409,-6.178899527889912,35.751578495631655,-541.7183556897107,154.34975101570308,-431.90752400643214,709.8075315345283
0.0309375,32.2246290236481,-38.3203259972403,-1.3676626824467577,50.08736967998492,-32.80939263708716,-13.130203175549921,-6.311726074247067,35.89841732837397,-458.60583804548514,178.85540496181784,-418.18237267936274,645.8986510228978
0.03125,29.87655174423979,-34.86186318216032,0.3320358722481386,45.91370270930415,-32.943937380449015,-13.07170966429672,-6.438281439879495,36.02254948742122,-402.4805194703895,195.50306705867297,-391.7719673681768,594.7245515346027
0.0315625,27.098606409787465,-32.07223940321229,2.3273180015741226,42.05210361884395,-33.064989041320985,-13.009527582617222,-6.55478432241507,36.131793558290646,-372.2501101102298,202.4622556901013,-353.84648085950175,552.058367813455
0.031875,24.45139404762665,-30.26149125867748,4.039761834464166,39.11455227598187,-33.17978150797744,-12.946792717143687,-6.658254773425013,36.23326785159798,-362.4216764910652,199.0408833405199,-308.3644056041321,515.8055364913782
0.0321875,22.404305962840755,-29.41714472784027,4.921668904737999,37.30340674017786,-33.29346111435436,-12.886728201415004,-6.747154863522527,36.33244301533447,-365.1278043212424,185.3720173230522,-260.59617101995536,485.37764951131743
0.0325,21.228851220667583,-29.26597921778831,4.605388565455211,36.4468279492754,-33.408688724774564,-12.832387422539789,-6.821550410186962,36.432735270217606,-372.3289023680554,162.4089674783172,-215.535327632424,459.84884659373716
0.0328125,20.94589700445664,-29.390081746217323,3.0171997540719295,36.21617043154362,-33.52586782098967,-12.786373975141565,-6.882830009879138,36.53557884484028,-377.6173134086239,132.07709587031604,-176.6541103974978,437.3166694282472
0.033125,21.341052401555288,-29.359551116825784,0.4114475718097579,36.298664555211715,-33.64381601776512,-12.750531054138166,-6.933134140460616,36.64083442567037,-377.2511459542547,97.31759855143537,-145.29232532396418,415.8112575552294
0.0334375,22.043375334927433,-28.846532968077167,-2.694034960009857,36.404542090247546,-33.76062273468406,-12.725668430947806,-6.974702106170738,36.74736390433891,-370.31184232700616,61.803189866870525,-120.7426552208144,394.37201172891866
0.03375,22.64374332982088,-27.69559447652451,-5.665723178255033,36.219959753256475,-33.874441281663145,-12.71143723720452,-7.009331741747142,36.85361773620194,-358.1268583391211,29.27645009016487,-100.88701246817436,373.2159515327345
0.0340625,22.816984041154356,-25.93995651553348,-7.939453043741832,35.447581291194496,-33.9840336172062,-12.706445364795549,-7.038080608304134,36.958123239051545,-343.26408913642445,2.6715333272422868,-83.10573349656988,353.191074237417
0.034375,22.41077309241992,-23.76775294739659,-9.182164301093998,33.93318393579796,-34.08899014952123,-12.70863304193512,-7.061245687661949,37.05981373226591,-328.45771767977567,-16.672667020489826,-65.15077439344714,335.2716414089465
0.0346875,21.475229266805844,-21.45390653750788,-9.37694489660935,31.770783329594593,-34.18965095460696,-12.715829768531751,-7.07857203979062,37.158185386569144,-315.77143486890054,-29.386383197950636,-45.73787923004784,320.41709098155724
0.035,20.226680614750357,-19.279257999621972,-8.804562163482665,29.297247525966263,-34.286830517334465,-12.726333906151881,-7.089583719328448,37.25330212113627,-306.177766587145,-37.84009757087733,-24.73686981204992,309.49735130460175
0.0353125,18.96068172623152,-17.458606937481676,-7.930858711631292,26.96681159545546,-34.38148000037316,-12.739331948591037,-7.093914116013062,37.345687341349354,-299.57892486049604,-45.34737403971667,-2.977668969484512,303.0062426178057
0.035625,17.945612537541706,-16.094113818424802,-7.241794120778277,25.169606493462013,-34.474408226587215,-12.755020197561162,-7.091535584793146,37.43614883723972,-295.1617229094736,-55.057419369088166,18.20026877694727,300.80394259721004
0.0359375,17.33348057977563,-15.161995152573384,-7.084662498006363,24.094150508510893,-34.56613666688942,-12.77439238167214,-7.082836594142261,37.52558432608773,-291.9002950246213,-68.92455894116574,37.47327138871333,302.25919858503454
0.03625,17.117152762622222,-14.531142231974728,-7.569294395050245,23.69483553232147,-34.656903834682865,-12.798774561835277,-7.068550115937318,37.6148111045723,-289.0095788534345,-87.12139410291093,53.96018912292493,306.6404669799081
0.0365625,17.145959910588033,-14.004665384425715,-8.559187191327847,23.735506718025096,-34.7467808123231,-12.829277662481868,-7.049581967355399,37.70445262930021,-286.20307804410186,-108.09845003527516,67.43596180135137,313.28116082206486
0.036875,17.190763377249418,-13.371164569329986,-9.74889758044925,23.861085295241175,-34.83582774193384,-12.866363352237267,-7.026810546196955,37.79489736498336,-283.69727146464356,-129.24996439928145,78.30113361268741,321.4354719982397
0.0371875,17.032654167209213,-12.452368379112384,-10.79339749896017,23.699582608126818,-34.924218028071806,-12.909671024701861,-7.000926544589914,37.88632448946541,-282.00055981831974,-147.91913937412937,87.35647667237754,330.2053021192126
0.0375,16.542400594825597,-11.137064159019594,-11.438600757654706,22.989710803201156,-35.01228001535787,-12.958151422636725,-6.972357580624832,37.97877315551289,-281.59615881245554,-162.35540740899887,95.48489270414755,338.781699192259
0.0378125,15.722771457430683,-9.396452551426224,-11.60536547291727,21.68371210410666,-35.10044425844938,-13.010436183071796,-6.9412885813063925,38.072222472338936,-282.6549969732405,-172.26705937546285,103.35670293386649,346.77427110610637
0.038125,14.700684008892772,-7.281372718908869,-11.399867644482262,19.97712394997587,-35.189123374322705,-13.065287370135064,-6.907756199992475,38.166650804544666,-284.89134461605136,-178.78053782945244,111.2505374752036,354.2629546428072
0.0384375,13.67499518589218,-4.905752266474089,-11.05274350394024,18.254726445446483,-35.278577067032515,-13.121949106415045,-6.87177444829401,38.26205473173292,-287.61228872671563,-183.85457436243087,119.03267339497324,361.51363802236375
0.03875,12.841613451447136,-2.4223948513576765,-10.816240497285774,16.963669748830796,-35.368819040198396,-13.180271522732674,-6.833444139951707,38.35842640835386,-289.9363395349428,-189.4088900704028,126.28129999576412,368.6268782240977
0.0390625,12.324743422793995,0.0030533726184505,-10.862736066197357,16.428583158770966,-35.45960505176851,-13.240574579116183,-6.7930100157478455,38.45570686759763,-291.0941345137835,-196.5306707840573,132.49709490895293,375.3872398823278
0.039375,12.139190047833118,2.21568145761783,-11.224593062399045,16.68114710550503,-35.550509893307826,-13.303326044649783,-6.750851048504636,38.55374466123273,-290.69685133782696,-205.07870863098103,137.32029544758916,381.33816967789977
0.0396875,12.195627581978007,4.090080882940359,-11.79653769140766,17.453377760539606,-35.64106773055542,-13.368781277925606,-6.707413358312503,38.65228862293049,-288.873307046797,-213.83478433429264,140.68092178205916,385.9588375317973
0.04,12.343834845882862,5.543493773005335,-12.395536210804224,18.35074657519796,-35.730927119689035,-13.436743649751863,-6.663113564535098,38.75102985877366,-286.22678340833954,-221.12439535375415,142.83775839333248,388.8758092035039
0.0403125,12.434674933415364,6.543374993272362,-12.850074351082997,19.041042719101586,-35.81996685335921,-13.506549977357457,-6.618248036257077,38.849686288772375,-283.6275120807768,-225.63610132204667,144.3016225859992,390.10149206315043
0.040625,12.375406031527111,7.109601794765858,-13.079816439440526,19.359202210182996,-35.908332531956326,-13.577288089309038,-6.572939061440964,38.94810168661706,-281.912830940757,-227.08781516806812,145.67581623712067,390.2116906029211
0.0409375,12.156873732284474,7.311426894245969,-13.13182966191726,19.33110168723504,-35.99638072386253,-13.648153603121235,-6.52713498320702,39.046318815999264,-281.5955972589363,-226.4514732299922,147.47028446011973,390.2868623492207
0.04125,11.843400478699,7.259151817195857,-13.158420204473709,19.13388204942864,-36.0845479799448,-13.71879118570759,-6.480663045777071,39.14458874514953,-282.6748416676128,-225.62905532266817,149.95011509155665,391.533617628909
0.0415625,11.531712230303876,7.090671837065514,-13.34627955224081,19.010028720390068,-36.173185567288066,-13.789467560440764,-6.433317048323798,39.243296726067236,-284.6057173292975,-226.69974296964935,153.06426860939064,394.74277463172996
0.041875,11.29780125929758,6.95362664738724,-13.827033621812804,19.16194394169291,-36.26241036216401,-13.860989172203265,-6.384951855476454,39.34281429057494,-286.43296987674694,-231.03857231035727,156.47296561360963,399.8830542740458
0.0421875,11.155253998043904,6.984806766028028,-14.60721773483228,19.662096207485714,-36.35201577677273,-13.934380811699674,-6.3355558884793295,39.443317406833856,-287.0416836190634,-238.66792046665432,159.6612231679901,406.01355959898984
0.0425,11.043509913783016,7.289463213934874,-15.54805314499711,20.416594764132142,-36.441467094664375,-14.010441240961871,-6.285280534334707,39.544629713441985,-285.44675088744043,-248.11882681140924,162.10104335759206,411.48456601443326
0.0428125,10.851872350190186,7.92388643006949,-16.405346216380988,21.205812744169645,-36.52998017027116,-14.089347592707055,-6.2344190244196005,39.646149212761756,-281.03693299599036,-256.88182435776616,163.41262009909224,414.33526738719365
0.043125,10.469994332320184,8.88470853769604,-16.91549286382692,21.787444227003892,-36.6166593543687,-14.17046885903225,-6.183342329613696,39.74689487650415,-273.7098452282735,-262.2942801234858,163.47822665870444,412.8444008968243
0.0434375,9.844105719743354,10.107638218435362,-16.894727601765787,22.011419502479292,-36.70065648528584,-14.25247347456336,-6.132411517099401,39.84567300986569,-263.8717926414247,-262.5352592756208,162.478973432786,406.1434501779986
0.04375,9.01506587413216,11.476803601029758,-16.312920049719686,21.888348365285545,-36.781311065007245,-14.333705462280104,-6.081891617302481,39.94132398387461,-252.31751757555685,-257.349462111546,160.84838526750173,394.67084813519756
0.0440625,8.120764803309388,12.843852051024207,-15.312668117158244,21.572880228784978,-36.85824133010689,-14.412700510253098,-6.031890292431048,40.032981283518886,-240.0361790622046,-248.2188449156129,159.1600939096661,380.21296364453116
0.044375,7.359006977385866,14.053892171491777,-14.165370167259388,21.267923754720723,-36.931372385153864,-14.488657628077188,-5.982336659444126,40.120266923607,-228.00257323841288,-237.9067091585712,157.9831572066323,365.43597746660674
