time,lin_x,lin_y,lin_z,lin_res,rotvelx,rotvely,rotvelz,ang_vel_res,rotaccx,rotaccy,rotaccz,ang_acc_res
0.0090625,-8.860694670260344,3.245195288734916,-7.348208092530446,11.959906549498507,3.2909839339756544,1.819949873488443,1.5201139315107457,4.0562962367743225,15.417739417921515,56.43248433083224,1.3559066916773588,58.51641188132687
0.009375,-9.172331948748958,3.3683639336439253,-7.435714254393676,12.278737534474272,3.2960099880557556,1.8384319069610748,1.5204321135447398,4.068811562335366,16.111893032920023,60.09937978162293,1.0910815519364483,62.2311739098097
0.0096875,-9.154393219810435,3.1784784361836698,-7.676125182116622,12.36238400162852,3.3010538671212295,1.8575119858519544,1.5207958574807054,4.081681939023443,15.540997202897127,59.710394258557585,1.809251947688123,61.72622756319275
0.01,-8.792296326520647,2.7471781521884524,-8.00462699478257,12.203504243405328,3.3057231113075645,1.8757509033726725,1.5215628960120458,4.0940689279318345,13.757305358379952,54.76224730712521,3.629173137274846,56.58036831367192
0.0103125,-8.175570934755724,2.1981398377205483,-8.335925980656906,11.88105385941784,3.309652182970218,1.8917383904189056,1.5230640906915016,4.105142620467427,10.872635418985093,46.061849176847275,6.222931681661867,47.73502937319119
0.010625,-7.486421628642961,1.6759865905343037,-8.577472700226808,11.50775728700428,3.312518508444429,1.9045395591082008,1.5254522283130842,4.11425015061801,7.097746442029747,35.77939430245453,8.839534626955755,37.53239179198431
0.0109375,-6.962060348815592,1.3125099862213905,-8.645014130477833,11.177174780804071,3.314088274496485,1.9141005118579404,1.5285887998333492,4.121109750980417,2.8557183249204705,27.105554190568093,10.515882921389569,29.21386637789464
0.01125,-6.836962289265001,1.196661626345146,-8.480716837247899,10.95895115722206,3.3143033323975057,1.9214805304773055,1.532024655138952,4.125990008724958,-1.1269734943026344,23.518097036640857,10.422719971313194,25.74886500570709
0.0115625,-7.27752773819238,1.3536712888255205,-8.072201077054798,10.952409148984286,3.3133839160625445,1.9287993225058424,1.5351029998154209,4.129808835983,-3.8603685647733785,27.793199702856995,8.233079575359062,29.24291357701854
0.011875,-8.325722547894188,1.7373022041372717,-7.467951341956966,11.318399716340236,3.3118906020445213,1.9388512802915936,1.5371703298735515,4.134084695557498,-4.324015961910553,41.01518703476068,4.372108743755282,41.47358215059894
0.0121875,-9.868501693735867,2.2377138685450464,-6.782288835369559,12.181712969985998,3.310681406086352,1.954433814402568,1.5378355677802669,4.140695731518573,-1.8628394473868528,61.899951895345865,0.0251455398721354,61.92798113737479
0.0125,-11.645382806768774,2.705364280036689,-6.183120568206718,13.4597517274601,3.310726327389903,1.9775387502261872,1.537186045835973,4.1514466470173526,3.38683786578032,86.716009319127,-3.1519767418335096,86.8393453472852
0.0128125,-13.297829967179544,2.9884583844157833,-5.859098169277236,14.835504599056655,3.312798179752464,2.0086313202270256,1.5358655823166203,4.167507006270412,10.23995773096699,109.95203305856744,-3.5743733121879964,110.48566627675818
0.013125,-14.452859771371704,2.9775990903829137,-5.969413045607068,15.91807601511714,3.31712630097176,2.0462587708877917,1.5349520625158546,4.188863770553476,16.562748107223587,125.6642305320912,-0.3680339265998011,126.7515637341687
0.0134375,-14.822294291955112,2.647213480803168,-6.587469914235984,16.43480779203807,3.3231498973194777,2.0871714643095847,1.5356355611124972,4.213998877317834,19.817105095870136,129.19798573541658,6.118800704318847,130.85211841819313
0.01375,-14.29161545924397,2.080522488676259,-7.656173838402469,16.34612627213638,3.3295119916566787,2.1270075119724297,1.5387763129560537,4.240005141493038,17.96449967798316,118.79320131755154,14.164516329177324,120.97595401893764
0.0140625,-12.9712479848683,1.465261408907204,-8.974318675596916,15.841043556929899,3.33437770961822,2.161417215133053,1.5444883838182326,4.263243302466073,10.4594229167265,96.5264056392052,21.031977456873328,99.34329664915373
0.014375,-11.18977874673589,1.052638075680116,-10.228319772892409,15.196635176769085,3.3360491309796316,2.1873365154969338,1.5519212988666014,4.28043508935856,-1.0595359290827822,68.1604293002258,23.823239708112492,72.21158832878753
0.0146875,-9.422527889597182,1.0823439813768942,-11.07114148126706,14.578260322222667,3.333715499662542,2.2040174834456954,1.5593779086358026,4.289873140544594,-12.762901776948093,41.75917729179721,20.62195888662581,48.29063820428823
0.015,-8.167198028744725,1.6898572835270125,-11.233318417613312,13.990932204499865,3.328072317369042,2.2134360013043044,1.564810023170742,4.292318102159222,-19.5174782640123,25.31699008307711,11.546779812015489,33.98838137775886
0.0153125,-7.796398410015349,2.824645281414194,-10.634557737431209,13.48540942664565,3.3215170757475336,2.2198406022476185,1.5665946460183149,4.291198756618337,-16.57187405939478,24.037017091318067,-0.7281940647994811,29.205058929657508
0.015625,-8.429190794988385,4.213836120392843,-9.454928563111777,13.349282618979615,3.3177148960819185,2.22845913698638,1.5643549018802418,4.2919073284425275,-1.597139520554428,38.13804158970067,-11.346036226514968,39.82202417003994
0.0159375,-9.865503821283635,5.40082581907833,-8.127712006008416,13.876483258678997,3.320518863547189,2.2436768782411787,1.5595033733767425,4.300230485532169,23.621860293740134,62.06111454058873,-14.652095471793112,68.00189794021628
0.01625,-11.615488961532458,5.870345140561701,-7.234057468660622,14.890000783904723,3.332478558765505,2.2672473335742476,1.5551973422103738,4.320238719035045,52.59921673486041,85.63513460575628,-6.363879150189992,100.70031200500344
0.0165625,-13.031344274899125,5.243473585174741,-7.310100083210126,15.835009064598609,3.3533933740064747,2.2971988373697787,1.5555259489078732,4.352244317242465,75.19075110345963,97.18668082562512,14.052934364993696,123.6785549142258
0.016875,-13.516860764791575,3.4954613049295653,-8.612137614982334,16.404044896561803,3.3794727782051694,2.32798900909026,1.5639804261884944,4.391628838890596,80.30912078398838,87.8872474180288,41.60865995209309,126.11504162003817
0.0171875,-12.758985112742288,1.1267159354933542,-10.9130240575184,16.827218545750494,3.4035865744964666,2.352128367006045,1.581531361377934,4.429238181898673,59.74420222862683,56.03854124604546,65.41374312771988,104.82674083886764
0.0175,-10.90704802795108,-0.786386162262566,-13.4109739495302,17.30422844726708,3.4168129045980584,2.3630130973690413,1.6048640156433185,4.453541268706538,11.989813512067538,9.737081202327929,70.21170241806622,71.89053856272028
0.0178125,-8.628416905119419,-0.7125879137253431,-14.812485249360066,17.157129103840408,3.4110802079415112,2.358214042757497,1.625413675389224,4.4540555982846985,-55.2622824329617,-33.39860755773878,39.79535941614516,75.84891217121341
0.018125,-6.998018386224253,3.03508076555238,-13.6042343571728,15.596767903390738,3.3822739780774573,2.342138967645452,1.629736115278411,4.4250911868554725,-125.10398118102766,-49.98560236876297,-38.360853079412145,140.07541397579823
0.0184375,-7.228763419214163,11.87442790070493,-8.465003289083114,16.2761586138805,3.3328902197033656,2.3269730412770233,1.60143814221459,4.368931777307138,-174.3725228444612,-17.531561122189487,-168.46762564531377,243.0935483493809
0.01875,-10.307001079321491,26.50884194339236,1.2923673197031118,28.47144509360087,3.2732911512996714,2.3311817419440812,1.5244438492500885,4.297996315106214,-179.17586130876205,77.76548899361929,-343.2480390421299,394.9312305458015
0.0190625,-16.642639922349066,46.59359731372388,15.393366203906991,51.815986889241145,3.2209053063853896,2.3755764718980323,1.3869081178132605,4.235694594018009,-121.65343811386582,234.59553173469868,-543.4884780221439,604.3296685234282
0.019375,-25.858393273185992,70.63097132345561,32.520686131553155,81.94501595113978,3.197257752478502,2.4778039492782717,1.1847635504862464,4.2149299184451055,3.9288707200286095,434.0170913884909,-740.9161858563987,858.686826559284
0.0196875,-36.81452676102237,96.15341657051258,50.546753529346056,114.69857536681532,3.2233608505854097,2.646837154015838,0.9238355016530094,4.271916914814685,187.640936381395,642.4279420432307,-904.023729551833,1124.8029539954066
0.02,-47.89559010240753,120.16709888968482,67.04345667835425,145.70155898343535,3.314533337716875,2.879321413055288,0.6197487195163522,4.434040090240212,404.15611802058487,819.8968088995745,-1005.4334893243944,1358.8485737683213
0.0203125,-57.491655350007406,139.74032743395952,79.92387047212942,170.93997372610062,3.475958424348272,3.159272659578077,0.29543957082526,4.706439763278042,616.9823920423164,931.7241043744938,-1028.672923471986,1518.8630821265995
0.020625,-64.52065948171817,152.56581803485963,87.99971693390869,187.5718382728329,3.7001473327433256,3.4616489782893467,-0.0231718576536412,5.067014985954388,785.6428756046124,959.5299927716048,-972.1260727859586,1575.7416147347292
0.0209375,-68.79727499197202,157.32786552368233,91.24040590526104,194.4477667300802,3.966985221601157,3.7589789050603266,-0.3121392246659628,5.473967944066313,873.9488409078397,907.733357347243,-848.5924971156645,1519.169395007039
0.02125,-71.08336526182251,153.77138209179188,90.60649455483556,192.11460023350898,4.246365358310722,4.028982326631378,-0.5535421683509337,5.87968760026517,857.2812553586721,802.3783277853997,-680.2226523594201,1356.9985219122088
0.0215625,-72.75644614190429,142.47973479483684,87.4813382078092,182.33748878668908,4.502786006200327,4.2604653599262,-0.7372783823906004,6.242613740566132,727.2297226685381,681.7371576619076,-490.2341975032354,1110.8367072036901
0.021875,-75.1759421134548,124.48101905152338,82.88911324276603,167.38444214120773,4.700883934978559,4.4550680501700635,-0.8599385417904518,6.533409171132808,492.8189280777722,581.2259615552699,-294.1788279991909,816.8447203113637
0.0221875,-78.96013493470655,100.86970742638913,76.80085625931154,149.35786657339426,4.810797836248931,4.6237315858982475,-0.9211401498900962,6.735812406490406,178.51803601961234,517.7689420780014,-94.04728489860436,555.6961925024065
0.0225,-83.45415534534935,72.61887508560446,67.83835593782682,129.76956345557923,4.812457707490818,4.778673638968817,-0.9187180948520808,6.843939937782322,-180.0713998319403,479.7029183354337,122.17641546184056,526.7520055890349
0.0228125,-86.63519429359266,40.666289002915455,53.56909802705001,109.67703595096326,4.69825321135397,4.923545909857889,-0.844779890226443,6.857735823681694,-541.7034056444284,426.9895737841909,374.6938887610318,784.9574422107492
0.023125,-85.5654464509721,6.2215668201206995,31.37383485794285,91.34807624545178,4.473893078963047,5.04554212258394,-0.6845344143764367,6.778038208599004,-865.1650532664038,303.1121521300243,681.3429728386494,1142.1977905769925
0.0234375,-77.3067580834021,-28.87886321853457,-0.3640284399234545,82.52548759544264,4.157525053062468,5.1129910049391585,-0.4189405322022875,6.603272124708534,-1114.5098281716623,55.67825937141867,1045.9033031141687,1529.4266720320356
0.02375,-60.023756638584416,-61.99021142461441,-41.15905580974725,95.6018072456075,3.7773244363557583,5.080341034691073,-0.0308448499300784,6.330797448270125,-1263.5006410983528,-340.9330456503883,1449.711210089495,1953.0314396679705
0.0240625,-33.8993644629249,-89.82083970314558,-87.84425877961718,130.12902810867658,3.3678371523759942,4.899907851407669,0.4871289741036473,5.96562810394864,-1298.9810907616147,-869.0204827393775,1850.263876333228,2421.9877963442505
0.024375,-1.5164780694123985,-108.9722600196287,-134.79748042921176,173.34247572243885,2.965461254629749,4.537203232978967,1.1255700727781897,5.53598063750217,-1222.7662013423335,-1463.7526769497624,2188.238811126288,2902.7776657784434
0.0246875,32.47969224280668,-116.73028490600689,-174.9985943697653,212.8506468249947,2.603608276537036,3.985062428314063,1.8547782310575804,5.108786636924429,-1051.5193455778865,-2024.6642817323784,2401.4052572832993,3312.356502183197
0.025,62.387495867026935,-111.85690204927056,-201.65576593521172,238.89163675510977,2.3082616636435676,3.271788056896229,2.6264483585802534,4.788621928841771,-814.1961811898769,-2439.778934936154,2441.362206298311,3546.2213827064056
0.0253125,82.84525764477847,-95.10209712705208,-209.9310860021872,244.905709329633,2.0947356632933625,2.460200593978972,3.380629609994026,4.6764474787658985,-547.1047072109453,-2615.231245226164,2287.874572971576,3517.5457478630524
0.025625,90.20565847004664,-69.23288966139704,-198.2438127657959,228.54072532220994,1.9663212216367283,1.63726852862988,4.056369966687486,4.795957119089478,-287.3469815751551,-2501.254921206221,1956.2358420233736,3188.3699814004626
0.0259375,83.47802972644999,-38.53480168035944,-168.75374563485482,192.17528210815246,1.915143799808891,0.8969162682250896,4.603277011258628,5.065806333500663,-66.07306049882338,-2106.55445820662,1495.3047021073005,2584.1581776002163
0.02625,64.56431825186095,-7.917898438756533,-126.88342158393476,142.5855777414412,1.9250255588249647,0.320671992250747,4.990935405504548,5.358916882231173,96.75108906171536,-1496.8896518684203,976.8153371611112,1790.030057294727
0.0265625,37.73451704393839,18.11249938369778,-80.03356472954819,90.3179267575519,1.975613230472464,-0.0386397641926786,5.213786596984327,5.575671380801429,194.67921599729883,-778.7273766097358,479.1941375684704,934.8493705954957
0.026875,8.516713513105937,36.32759879923629,-35.87828343846913,51.763694478598836,2.046700068823276,-0.1660326181303409,5.290431741484841,5.674963965816413,233.68585864839284,-73.26681400878168,70.5649702762029,254.86569325296693
0.0271875,-17.659299641207845,45.26510378414187,-0.7213820680879114,48.593218420837864,2.12166689212771,-0.0844315229481646,5.257889703406952,5.670450001226627,228.15860163199656,511.40910439119824,-204.48755804956264,596.1633844425107
0.0275,-36.67720888923159,45.24898351082014,21.665200700393708,62.14554756420722,2.1892991948432745,0.1535980721141551,5.1626270177038664,5.609754099443621,195.3864362521689,902.4585376943218,-331.3112572751311,981.0068404073055
0.0278125,-46.49465387316208,37.99841530527925,30.47791351225807,67.33896061388465,2.2437834147853155,0.4796050631107831,5.050820167609994,5.547555262866968,150.32231028059164,1073.4978949504955,-323.8818428381776,1131.3239922990645
0.028125,-47.29774928262731,25.993086194655376,27.575214639737272,60.6061884592047,2.2832506387686453,0.8245342564582173,4.960200865930004,5.52238017976699,102.15547106780204,1043.3668387182836,-217.14299287414897,1070.60785526747
0.0284375,-41.087574595568185,11.801366937875782,16.608876654087307,45.8619213668535,2.307630584202692,1.131709337309709,4.915105797063653,5.546547568860324,53.49873898392,864.4924425495742,-55.839047444486475,867.9442940175977
0.02875,-30.88985316379489,-2.450731763766474,1.8932878248821103,31.04470411272412,2.316687350633595,1.364842033051698,4.9253014612772,5.611455117902104,2.0693519961622626,605.3989379662833,116.83027375913342,616.5723551822784
0.0290625,-19.854526914733608,-15.365861620371025,-12.665806597860993,28.12000354051705,2.3089239292002945,1.5100836735386376,4.9881247181631085,5.700251802847964,-56.05003161972873,332.7528656986784,267.91131698950977,430.8625644521799
0.029375,-10.49917045175542,-26.30077339641402,-24.328616543773094,37.334231535662866,2.2816560808712643,1.5728125741133718,5.092746034395644,5.7979096263669465,-122.89374681959832,97.55378737353072,379.10776253945386,410.2953936567537
0.0296875,-4.267644397467762,-35.18840782194468,-31.83336687155253,47.642418915558785,2.232115337438046,1.571054790647091,5.225067069750268,5.8950723420692634,-196.10035123541888,-71.8312266714446,446.65118799134945,493.0642520137339
0.03,-1.4588657496557085,-42.25634090776519,-35.270056115313565,55.06090713533656,2.1590933613491288,1.52791805744372,5.3719030268902355,5.987784219859375,-268.20703700463827,-169.41075403253285,477.58284650767143,573.3414284342697
0.0303125,-1.4691373136727848,-47.74753909424093,-35.63722151971607,59.5986359881483,2.0644859393101456,1.4651730693767593,5.523556348817563,6.076060323548394,-327.89111000729406,-205.7269439900261,484.13599063334976,619.8578973698936
0.030625,-3.2157523755316086,-51.72597120810131,-34.26633116013304,62.12969187061825,1.9541614175945687,1.3993387174499523,5.67448802103608,6.162524644417388,-362.6646659229324,-199.2720030755806,478.0869608140906,632.2990852588672
0.0309375,-5.584809397368713,-54.00916080417602,-32.301074281052124,63.178627291880346,1.837820523108314,1.3406280674545223,5.822360699326369,6.250980083432133,-362.11557087435006,-168.2075287786052,466.6250623986614,614.1338683593475
0.03125,-7.770555566928493,-54.22630323604321,-30.369222276464264,62.635159121242175,1.727839185798099,1.2942090119633258,5.966128685035244,6.344690434136791,-320.6941995663245,-124.7381242729708,450.6384400841585,566.9915104868047
0.0315625,-9.43154238883626,-51.96566314857712,-28.50471267177116,60.015854428676036,1.637386648379359,1.2626667397839146,6.104009724378969,6.444710780737996,-239.26079164893648,-73.2472460906767,425.5313926422795,493.64749731404675
0.031875,-10.657680507551534,-46.955464406856365,-26.294419615952695,54.86162861604089,1.5783011910175146,1.2484294831566531,6.232085805436668,6.548931539595394,-125.03280783097308,-11.952586088519958,383.9790577412404,403.999980361573
0.0321875,-11.799871665442051,-39.22018743980346,-23.161840458343654,47.05242743527675,1.5592411434850006,1.255196373478591,6.343996635467246,6.65229615924832,9.942894668012707,63.21321523969526,319.549350810527,325.89347851521745
0.0325,-13.245377638781488,-29.166717311105906,-18.673188056141807,37.07863778080223,1.5845155001850209,1.2879377426814622,6.431804149693248,6.748153645210021,151.27035576698182,154.28250959109218,229.97471949172044,315.55377498120697
0.0328125,-15.222917422481286,-17.576969794467384,-12.76234162371006,26.524789268297408,1.6537851158393655,1.3516229419730237,6.487730835149569,6.830266552338214,284.91137120062695,258.14954714347334,119.05064254728174,402.4782399344373
0.033125,-17.696926310754925,-5.509002164906278,-5.810865201329766,19.42412057441101,1.762585107185413,1.449281209646134,6.5062108012853,6.894773475283048,399.42393990473215,365.7164879312113,-3.397691696852276,541.571396606787
0.0334375,-20.37216975511003,5.869089546890572,1.4279509615446595,21.248777766945004,1.903425078279822,1.5801957469300305,6.485607277839038,6.941408170508272,487.26781995901223,463.45560011151326,-123.44361245705082,683.7099875669346
0.03375,-22.791608344353296,15.47374074923103,8.023462331896393,28.69268219403979,2.0671274946597977,1.7389409597158296,6.429058543499642,6.9735016667597955,545.049507388828,536.7397254576629,-226.28946557206885,797.731421355624
0.0340625,-24.483446322779837,22.485942347139,13.11178560165114,35.734796329949425,2.2440810203978407,1.9156580753410704,6.344176361856495,6.99672917855679,572.9030599285794,573.7683761022079,-299.84583252219727,864.4857365922377
0.034375,-25.103992321231175,26.479288267497896,16.113788730827643,39.88755852241941,2.425191907115159,2.09754619477971,6.241654898173269,7.017087123120395,573.4108855029162,568.8090296832554,-337.6347350618113,875.4090302154215
0.0346875,-24.53152871098778,27.471634447574697,16.866538445358028,40.508847419396304,2.6024628238371657,2.2711637188931055,6.133154652442861,7.038933397770744,550.5063623077671,523.771581736104,-340.21868513579045,832.5519073854776
0.035,-22.887655037514076,25.89292412925029,15.638526106790492,37.932199670888096,2.7692583835575144,2.424903433364776,6.0290182199634,7.063852302582387,508.6802381395487,447.7079765908703,-314.8029837238645,747.1940414231412
0.0353125,-20.48818259819232,22.479050777467872,13.03448432478214,33.090348013368505,2.9203879726743796,2.550981204262398,5.936402787615448,7.090631077150302,452.6033639892446,354.4787082325323,-273.18413653277037,636.5017927215451
0.035625,-17.74701234116507,18.11614032992838,9.825438832821645,27.1972468413375,3.0521354860507897,2.6464526260101064,5.858278134630419,7.116084965036262,387.0724441513361,259.3496051890155,-228.6673548890224,519.0145026152251
0.0359375,-15.067431379355398,13.6688206160746,6.7562618243841,21.43621280090398,3.1623082502689654,2.7130747075055326,5.793485690809809,7.136206575474354,317.06226970867334,175.53050414049278,-192.8259301797061,410.513434745198
0.03625,-12.75396145724025,9.828174337746232,4.383348787786278,16.687429108801954,3.2502994046187097,2.756159191097915,5.737761928268102,7.147221253873504,247.66309780789732,111.59326744464832,-172.9651333642484,322.03571962515144
0.0365625,-10.966541660848923,7.009534854727237,2.9808716766592367,13.352311067058029,3.3170976863989017,2.7828204996584387,5.685382482457152,7.146383768470795,183.77912521953624,70.3639870577488,-170.90226020351764,260.6404421493178
0.036875,-9.722544382619542,5.318040488486806,2.530934830799033,11.367280018849872,3.365161357880921,2.800136683009008,5.630948015640904,7.132506709632868,129.6085609797799,49.40336840825531,-183.26994333931412,229.84112778379446
0.0371875,-8.93678904355695,4.5836143121788755,2.7883600735586023,10.423563232967231,3.3981030370112633,2.8136976049135978,5.5708387678700815,7.106211581401579,88.05155455998619,42.7290796088803,-203.11796374433987,225.4678640079318
0.0375,-8.479968359835796,4.4507898149158525,3.39185536026289,10.159925006874754,3.4201935794809115,2.826842357764558,5.50399928830069,7.069849362071928,60.24945675456511,43.12969576127366,-222.25494919551747,234.28066530890314
0.0378125,-8.233859710807899,4.496806526295094,3.984683695161519,10.192910223419107,3.435758947482867,2.8406536647643934,5.431929424622883,7.0270626909422,45.43095468621166,44.344189710305315,-233.6234508735104,242.09563317584167
0.038125,-8.126716487052393,4.346806480097611,4.310817998566273,10.174546636244326,3.4485879261597936,2.854557476333498,5.357984631504746,6.982066770060827,41.14529342254233,42.52766387739877,-233.0667297163917,240.46130222218648
0.0384375,-8.141573127892038,3.758767289803289,4.264612338064031,9.929776580048358,3.4614747558719556,2.867233454687768,5.286262718550137,6.93883338168259,43.84049193728338,36.71972684535679,-220.08510325268304,227.39344701781707
0.03875,-8.300211399014644,2.661503692928787,3.888506448957873,9.54450593689339,3.4759882336205963,2.877507305611846,5.22043144197182,6.900394694106009,49.640329800984006,28.36698527376217,-197.50734927438168,205.616150177132
0.0390625,-8.63298559873334,1.1431679276672813,3.3287930410129096,9.322882406674468,3.4924999619975705,2.8849628204838687,5.162820625253649,6.868426549703487,55.121303780656824,20.218806164969703,-170.31366533460698,180.14966792343685
0.039375,-9.14770968310802,-0.5991026989509537,2.769648510984979,9.576558325657494,3.5104390484835064,2.8901440594649523,5.11398540113769,6.843168979400389,57.901762274773986,15.045073179177692,-144.0518010374733,155.98041442319303
0.0396875,-9.809198733827255,-2.3290715399242643,2.368322318384764,10.356346104759284,3.528688563419305,2.894365991220855,5.072788249605228,6.8236484444961665,56.92001645673653,14.598512099610788,-123.339590590552,136.62232407627468
0.04,-10.536101016665912,-3.839308334661182,2.210021515014134,11.429519159562778,3.546014058768967,2.899268129527208,5.036898157018595,6.808106523553864,52.37108341310864,19.095438087996524,-110.84969386460544,124.07667292247983
0.0403125,-11.21538567330028,-4.999636984873251,2.29207278518562,12.491390772606957,3.5614204905524973,2.9063006400258526,5.00350719093985,6.794511279741072,45.3626228571264,27.283052050056448,-106.9751997395384,119.35587895431927
0.040625,-11.72928704777878,-5.7768244276300775,2.5368081624167997,13.318531104057952,3.574365698054671,2.9163200370584943,4.970038657181384,6.781024771806695,37.41441156940033,36.9708998238722,-110.15099122237096,122.06525506524007
0.0409375,-11.986089775390203,-6.225520996832188,2.824470709342253,13.798590311102231,3.584804497783373,2.9294074524157723,4.934662821425868,6.766324590999139,29.948662608760475,45.784051373854496,-117.62615441890443,129.72668944992418
0.04125,-11.94547761178585,-6.458076444128255,3.0332811272306355,13.914092896365712,3.593083612185146,2.944935069167153,4.896522310669568,6.749727634849339,23.900220478603924,51.870045697189646,-126.39348600453984,138.69764051321937
0.0415625,-11.631082850215964,-6.6049683995377,3.0741029735254153,13.72435080137918,3.5997421355825003,2.9618262309765164,4.855666892673031,6.7311261344435955,19.526770404760708,54.35167818562552,-133.99410048957378,145.91031029383782
0.041875,-11.126604412631254,-6.777767493059274,2.910957189339563,13.349649047945942,3.6052878436881226,2.9789048680331685,4.812775997863585,6.710796335327789,16.436664668344683,53.429862549308154,-139.00592958493556,149.82510676528696
0.0421875,-10.55634115266704,-7.043608074440943,2.5641871711632684,12.946961384300936,3.610015051000216,2.995219895069833,4.768788186682446,6.6891622538037065,13.793742021990154,50.16186757384859,-141.1520569647751,150.43398373656353
0.0425,-10.05508138623161,-7.415504492833204,2.0984371028526185,12.668772901966445,3.6139089324518663,3.0102560352668246,4.7245559622606,6.66658894866392,10.618872512241731,46.032173543228865,-141.08314146429498,148.7823049289782
0.0428125,-9.735028371833486,-7.85810528733412,1.601302461830818,12.612880942968456,3.616651846320368,3.023990003534351,4.680611223267261,6.6432527832639074,6.09447221063529,42.47380229415643,-139.9648144994962,146.39438435516468
0.043125,-9.6581961033244,-8.304799081953977,1.1598540402311324,12.790453516452603,3.6177179775835135,3.036802161700671,4.637077953198416,6.619104371339042,-0.2092309631223733,40.48468381204877,-139.02327291664793,144.79821757678602
0.0434375,-9.821324096564704,-8.68009714457214,0.8413529550361046,13.134320242933013,3.616521076968416,3.049292930916882,4.593721677694358,6.593913172829585,-8.235679084895215,40.43055231718857,-139.17721403037976,145.1645716968174
0.04375,-10.157189230838002,-8.921000426345362,0.6820863463697526,13.535803761203457,3.6125706781554543,3.0620712568989146,4.550092194429428,6.567365245271704,-17.480778615152065,42.056255425824936,-140.83106265083697,148.01248071969525
0.0440625,-10.552029010851854,-8.99230825021686,0.6853357625714824,13.880800013696502,3.605595590333946,3.0755780905580217,4.505702263537585,6.539178315339309,-27.142093159853538,44.66467175102793,-143.8453970243487,153.04615110749353
0.044375,-10.87467735910189,-8.893018216366354,0.8269387488602196,14.072249584041408,3.595606869930545,3.089986676743307,4.4601888212892105,6.509200469112632,-36.32754717761084,47.38323554902771,-147.653087888591,159.2680007348374
0.0446875,-11.009993738704646,-8.6534937884975,1.0653164790312049,14.0441381392514,3.5828908733479388,3.105192612776165,4.413419083607215,6.477468346530762,-44.265483386051415,49.42863425851853,-151.4627573102079,165.35897240873905
0.045,-10.888023390547142,-8.325344320521088,1.3524339208626537,13.77278072571528,3.5679409428142637,3.1208795731548804,4.365524597970331,6.444214218741471,-50.46620285200499,50.297108236727794,-154.48508562317116,170.12430281201844
